ID;X_COORD;Y_COORD;P9303;Q9303;P93;G0;CT9303;CI9303;CC9303;WP9303;WQ9303;WP93;WG0;WCT9303;WCI9303;WCC9303
420017;-49,158490;-27,833940;0,194010;0,359150;6,822700;0,177830;1,991570;3,425770;1,686490;0,066198;0,010938;10,161540;-0,169466;0,565994;0,958018;0,516574
420018;-49,074220;-28,370640;0,239240;0,379310;5,911100;0,287670;0,457650;0,879690;0,654420;0,190595;0,354015;10,343860;-0,087313;0,804670;1,169202;0,700535
420019;-49,443550;-28,591720;0,402780;0,927810;5,177400;0,376100;0,579590;0,748380;0,778150;0,196125;0,548120;4,713800;0,495487;0,226503;0,859718;0,243560
420020;-49,731140;-28,979080;0,456910;0,966300;4,373200;0,473000;0,440450;0,342660;0,705750;0,303117;0,946387;5,349560;0,416477;0,217473;0,945630;0,246107
430001;-54,561350;-27,736090;0,113920;0,167320;2,274300;0,725930;-0,061310;0,117160;1,275750;0,084240;0,103710;2,561340;0,688805;0,057623;0,023558;0,674883
430002;-54,014290;-27,452880;0,102200;-0,020680;2,293100;0,723670;0,310740;-0,218320;1,286780;0,139157;0,203933;2,503980;0,695705;0,306145;0,345917;0,882215
430003;-52,986450;-27,502310;0,173910;0,242670;2,477100;0,701500;0,730280;0,586160;1,251180;0,148267;0,224326;2,507220;0,694139;0,222637;-0,059481;0,729591
430004;-52,314900;-27,603650;0,140100;0,209080;2,710000;0,673430;-0,046140;-0,432530;0,349230;0,182322;0,193708;2,595160;0,685266;0,593534;0,348060;1,082370
430005;-51,629290;-27,861910;0,136300;0,264250;2,683000;0,676690;0,678340;1,166690;1,012180;0,110714;0,256386;3,347080;0,625466;-0,030163;-0,253453;0,057347
430006;-54,863030;-28,140330;0,080160;-0,003840;3,439400;0,585530;0,587010;0,397210;1,009400;0,095840;0,160465;2,294120;0,727910;-0,242705;-0,024545;0,719840
430007;-54,837430;-28,429560;0,077760;0,153610;2,241500;0,729890;-0,424100;-0,166250;0,163930;0,077908;0,314995;2,533700;0,662268;-0,089883;-0,045387;0,447322
430008;-53,735010;-28,156990;0,076840;0,285750;2,355600;0,716130;-0,243160;0,081590;0,239420;0,119330;0,240598;2,349240;0,719067;0,121998;0,082345;0,793820
430009;-53,115740;-27,974460;0,117510;0,375490;2,419300;0,708460;0,214910;0,224830;0,481330;0,122706;0,364084;2,500480;0,703232;0,025280;-0,375646;0,707452
430010;-52,197110;-28,171530;0,143800;0,380090;2,520900;0,696210;-0,534910;-1,809000;0,586390;0,112049;0,382359;2,807940;0,660998;0,648869;0,710311;0,946246
430011;-53,557220;-28,670290;0,130680;0,525180;2,282400;0,724950;-0,038530;-0,049510;0,303950;0,094291;0,376496;2,845320;0,700103;0,264436;0,381144;0,675383
430012;-52,833240;-28,553680;0,088300;0,386730;2,677300;0,677370;0,212720;-0,687470;1,156320;0,140783;0,464248;2,528660;0,720470;0,259798;-0,079415;0,756617
430013;-52,602970;-28,948860;0,171140;0,576230;2,055800;0,752260;1,397720;1,316020;1,654800;0,087647;0,229952;3,293720;0,623397;0,582212;0,851778;0,873505
430014;-51,858300;-28,792250;0,044480;0,158080;3,913600;0,528390;1,652670;1,995860;1,514770;0,091682;0,322998;5,252660;0,491118;0,820378;1,158138;0,940070
430015;-50,693310;-28,639690;0,024650;0,846340;3,569200;0,569880;0,350450;1,512930;0,150160;0,209437;0,389990;5,666500;0,429239;0,640674;0,998212;0,775387
430016;-51,299510;-29,108670;0,023850;-0,085040;8,976400;-0,081710;1,530560;2,077150;1,134550;0,051396;0,047472;5,300580;0,361246;1,277120;2,041754;0,997452
430017;-54,379220;-29,116740;0,104840;0,825400;2,306100;0,722100;-0,150290;-1,067910;0,526730;0,032255;0,203928;3,167600;0,578127;0,079433;0,781698;0,243428
430018;-54,213150;-29,908530;0,035150;0,350920;4,239900;0,489060;0,124870;0,450110;0,388720;0,106979;0,528789;3,301080;0,576136;-0,058574;0,383186;0,077164
430019;-53,355180;-29,703310;-0,034720;0,071440;4,718600;0,431380;0,604130;1,239500;0,770140;0,041318;0,377460;3,286520;0,566163;0,092180;0,903648;0,439765
430020;-52,613380;-29,526110;0,023650;0,032260;3,364900;0,594510;0,843250;2,967200;0,505150;0,177469;0,571163;3,586640;0,579137;0,443134;0,967781;0,754861
430021;-52,086790;-29,432330;0,094970;-0,102630;3,991900;0,518950;1,358070;2,693590;1,174450;0,166425;0,330913;4,531080;0,364697;1,131505;1,759535;0,916647
430022;-52,727460;-30,099040;0,001630;0,301260;4,489600;0,458980;-0,449110;1,265190;0,338460;0,244435;0,654998;3,685900;0,550735;0,482803;1,564457;0,534747
430023;-51,428670;-29,568190;-0,038310;-0,497310;8,718300;-0,050610;0,984880;0,823390;0,175110;0,228182;0,346254;5,793360;0,301866;1,297672;1,872670;1,127586
430024;-50,788940;-29,520860;0,131190;-0,167120;6,309900;0,239620;2,039530;3,183000;1,972770;0,121854;0,322760;6,425980;0,225628;0,753704;1,004214;0,422098
430025;-51,751190;-30,135510;0,773740;1,801260;4,602800;0,445340;0,379950;1,377590;0,515500;0,041748;0,021303;5,195400;0,410687;0,721070;1,730035;0,595853
430026;-51,186360;-30,039380;0,117160;0,284800;5,085800;0,387130;1,180250;0,032020;0,840660;0,279986;0,462256;5,820520;0,298592;0,707164;1,711676;0,602936
430027;-50,472800;-30,345290;0,481920;1,065010;5,780200;0,303450;-0,277620;0,575580;-0,189990;0,140374;0,276026;5,611280;0,405340;0,432674;1,098964;0,394102
430028;-51,736470;-30,752940;0,051390;0,109440;3,691400;0,555160;0,409080;2,598820;0,541290;0,343218;0,884256;5,120340;0,550884;0,098452;1,105870;0,531732
430029;-56,212930;-29,305570;-0,038990;0,090160;4,157700;0,498970;-0,633020;0,249140;-0,671320;0,066375;0,460315;3,172900;0,625675;-0,216770;-0,260035;0,100483
430030;-55,078820;-30,612320;0,047750;0,511330;3,637600;0,561650;-0,417560;-0,256090;-0,677450;0,015700;0,259447;3,796600;0,519647;-0,135953;0,399400;-0,172230
430031;-54,279080;-31,215670;0,050940;0,337260;3,560700;0,570910;0,100290;0,498950;-0,234090;0,189645;0,637848;3,485100;0,556530;-0,144327;0,464552;-0,147922
430032;-52,965490;-31,014080;0,617400;1,564670;1,751300;0,788960;0,535540;0,753520;0,487680;0,067258;0,282107;4,113120;0,522428;-0,298233;1,304128;0,120017
430033;-52,449030;-31,494750;0,206160;0,469290;2,705200;0,674010;-1,154370;2,101030;0,476360;0,174758;0,312098;4,071800;0,521910;-0,430713;1,171805;-0,365125
430034;-53,180820;-32,165750;0,058280;0,124470;5,091500;0,386450;-0,820160;0,910670;-0,790640;0,211615;0,455258;3,568400;0,597738;-0,591463;0,944428;-0,242220
430035;-52,573540;-32,761780;-0,028040;-0,550190;5,335200;0,357070;-1,847310;0,424210;-1,698830;0,248787;0,552923;3,360020;0,454637;-0,750717;1,195760;-0,168090
500001;-57,547890;-19,673810;0,618110;-0,607700;3,953900;0,523530;0,400500;-2,428440;-2,485700;0,332736;0,526986;4,018120;0,486730;-0,155872;-0,333694;-1,033392
500002;-56,066210;-19,842430;0,626710;0,650490;3,256100;0,607620;-1,312310;-0,407240;-2,785120;0,255916;0,298830;3,809140;0,540976;-0,267234;-0,749968;-1,124338
500003;-54,342960;-18,512660;0,099920;0,407710;4,732800;0,429670;-0,311730;-1,052710;-0,300260;0,321136;0,449364;4,511940;0,487509;-0,246111;-0,444394;-1,174693
500004;-54,497830;-20,386170;0,200780;0,704160;4,267900;0,485690;-0,385970;-0,508970;-0,822050;0,329080;0,590628;5,080460;0,398713;-0,622330;-0,108882;-1,346050
500005;-52,630400;-18,778230;0,131300;0,526530;2,697700;0,674920;-0,258670;-0,532280;-0,138170;0,297700;0,827715;5,230340;0,416850;0,028945;-0,275010;-0,477335
500006;-51,719440;-19,878650;0,931560;1,847520;6,372100;0,232130;0,309050;-1,502300;-1,321350;0,239255;0,518317;6,595840;-0,069813;0,191512;0,189502;-0,348283
500007;-52,886430;-20,450680;0,436840;0,427070;8,275300;0,002770;-0,011290;0,096880;-1,248240;0,311382;0,787932;5,866740;0,105182;-0,400581;-0,220020;-0,794326
500008;-52,976510;-22,277660;0,477160;1,176830;7,779800;0,062480;-1,269560;-0,325420;-0,399700;0,249908;0,809380;13,641780;-0,295172;-0,240000;0,032204;-0,454108
500009;-56,469500;-21,241250;0,207920;0,112740;2,396600;0,711200;-0,184980;-0,687260;-0,963100;0,465890;0,306677;5,161460;0,561980;-0,588600;-0,636047;-2,107133
500010;-54,975680;-22,279260;0,152850;0,877240;3,694500;0,554790;-0,853990;0,927540;-1,050580;0,351572;0,681922;5,667060;0,264697;-0,467312;-0,299728;-0,944893
500011;-54,046600;-22,974780;0,160020;1,020240;10,634900;-0,281580;0,360240;0,033640;0,548850;0,320810;1,094258;6,557860;0,209736;-0,868164;0,251536;-0,790850
510001;-59,460460;-11,032880;-0,068290;0,967170;3,377700;0,592970;1,334200;5,750920;0,065000;0,198462;0,850256;3,280300;0,588661;1,055763;-0,110921;1,163323
510002;-57,105870;-9,015900;0,427360;0,791580;1,446600;0,825670;0,207430;-0,695540;0,405220;0,260500;1,458976;4,221160;0,395214;1,306542;1,794662;0,188288
510003;-54,617650;-10,273620;0,484380;0,947920;1,664300;0,799440;1,470940;0,473740;1,639030;0,370870;1,350007;2,743220;0,394616;1,418536;3,061063;1,014716
510004;-58,346710;-13,308470;0,107460;1,195730;3,616800;0,564150;-0,399510;0,466770;-0,481420;0,204414;1,139979;8,331400;0,289811;0,496979;1,322583;0,206096
510005;-57,102430;-12,224400;-0,063960;1,038460;6,288700;0,242170;1,014830;1,493000;0,664720;0,221747;1,371295;2,726320;0,712213;0,770452;1,425875;0,727952
510006;-55,463070;-13,045220;0,178580;1,786250;2,131700;0,743110;0,488610;0,590420;0,425260;0,241740;1,315912;3,814640;0,544283;0,210368;0,896682;0,406783
510007;-54,709790;-11,644510;0,200990;2,539120;2,091600;0,747940;1,521040;1,968940;2,314620;0,194085;1,047057;2,746520;0,596068;0,510377;0,885057;0,205635
510008;-54,209400;-13,498630;0,198630;0,556830;1,757500;0,788210;-0,353060;0,576600;-0,686080;0,168083;1,206227;3,006460;0,587178;0,391102;0,664408;0,488077
510009;-51,770710;-11,598530;0,160420;0,686070;6,379000;0,231290;0,546960;1,614470;-0,242620;0,507850;1,560483;1,879760;0,659570;0,717459;2,114991;0,633296
510010;-52,788550;-13,306410;0,206460;1,266810;1,890400;0,772190;-0,106020;0,562110;-0,566500;0,233868;0,976445;2,582140;0,680337;0,126330;0,363068;0,037375
510011;-51,226100;-13,834270;0,568890;0,196010;0,868800;0,895300;-1,297000;-1,276830;-1,337170;0,524977;1,337839;2,550480;0,680690;-0,047177;-0,350761;-0,844459
510012;-59,662190;-15,132050;0,080040;0,531250;2,501100;0,698600;0,167930;-1,407000;-2,143020;0,365393;1,168600;7,748860;-0,368560;-0,614177;-0,623837;-1,304140
510013;-57,911680;-14,931180;0,292730;1,366100;25,862500;-2,116590;-1,355740;-1,094910;-1,790040;0,354379;0,960533;3,919620;0,455281;-0,044759;-0,135819;-0,608781
510014;-58,582420;-15,655070;0,695990;0,943970;4,590900;0,446760;-0,087280;-1,243370;-1,640960;0,307603;0,898730;8,173940;-0,399443;-0,078583;-0,969857;-1,545270
510015;-56,560300;-14,638780;0,768450;2,485450;2,413800;0,709120;-0,966110;0,864470;0,160030;0,204410;1,106990;9,222760;-0,148805;-0,205405;-0,006853;-0,344343
510016;-55,640940;-14,611470;0,238870;0,079880;6,521600;0,214110;0,445020;0,010310;0,468830;0,295638;1,376648;2,844400;0,091684;-0,522344;0,340466;-0,362602
510017;-56,021220;-15,967970;0,039800;0,688610;5,522000;0,334570;-0,425420;0,765750;0,077820;0,267193;0,723915;4,448660;0,047007;0,031543;0,009943;-0,486223
510018;-57,143080;-16,523160;0,550040;0,798840;6,475500;0,219660;0,952060;-0,407660;-0,702750;0,365144;0,611226;8,564920;-0,069246;-0,278068;-0,622914;-1,250922
510019;-54,609020;-15,250050;0,143800;0,876690;2,397000;0,711150;0,423380;0,088920;0,208430;0,150892;0,836270;4,131720;0,613720;-0,178048;0,399434;-0,324684
510020;-53,463500;-16,040520;0,130480;1,003950;2,422100;0,708130;-0,083340;-0,793690;-0,032930;0,262769;0,804860;3,171280;0,679527;-0,136059;0,259963;-0,504959
510021;-54,640670;-16,512090;0,179090;0,665150;4,435400;0,465500;0,077600;0,886400;-0,415730;0,233896;0,563993;3,591460;0,511320;0,103259;-0,577849;-0,509033
510022;-53,513690;-17,262850;0,055120;0,779850;2,883400;0,652530;-0,232640;-0,217110;-0,327840;0,126200;0,700154;3,757520;0,547198;-0,049272;-0,094604;-0,142660
520001;-50,124540;-13,765840;0,839330;1,577700;1,508400;0,818230;0,813200;-0,804760;-1,044310;0,655040;1,208500;5,001560;0,453326;-0,324238;-1,028352;-0,877386
520002;-50,751400;-15,112120;0,862490;1,371130;1,333600;0,839290;-0,299970;-3,184480;-1,085700;0,590557;0,927637;6,497380;0,399810;-0,060933;0,082589;-0,632729
520003;-51,902330;-16,071670;0,595810;0,952080;1,641000;0,802250;-0,147510;0,756990;-1,269690;0,421390;0,847372;3,501020;0,720176;-0,154818;-0,257168;-0,392650
520004;-49,018030;-13,903730;0,501930;1,072230;1,944900;0,765630;0,772200;0,524530;0,355300;0,558989;1,377666;6,134380;0,338894;0,407473;0,312537;-0,199206
520005;-47,229120;-13,826810;0,399630;0,651490;1,868300;0,774860;1,309490;0,952170;0,996370;0,238064;0,885658;3,467720;0,572432;0,706482;1,182376;0,626646
520006;-49,439930;-15,013400;0,462040;0,896000;15,161400;-0,827040;0,257140;-0,599010;-0,649900;0,601882;1,204756;3,597020;0,647564;0,249264;-0,529570;-0,275402
520007;-49,395860;-15,973070;0,552520;0,895300;6,434700;0,224580;-0,092250;0,443520;0,018470;0,447378;1,060782;6,274980;0,301538;0,060988;-0,698602;-0,113068
520008;-50,950990;-16,416860;0,454880;0,768340;2,486300;0,700390;0,576440;2,949900;0,318760;0,448772;0,968150;4,866540;0,413552;-0,215026;-0,648500;-0,593234
520009;-50,127540;-16,437780;0,660430;1,208030;6,763500;0,184960;-0,536550;-0,891690;-0,465260;0,449386;0,775552;5,086480;0,387048;0,100846;-0,198188;-0,181612
520010;-49,193330;-16,757260;0,342120;0,430910;5,082800;0,387490;0,740890;-0,257300;0,159720;0,293982;0,917996;6,247480;0,247142;-0,179314;-0,345228;0,112328
520011;-46,548790;-14,071010;0,397310;0,752280;2,396100;0,711260;1,008500;1,179700;0,842570;0,242234;0,892104;2,891380;0,691166;0,287856;0,925798;0,092426
520012;-48,714270;-15,946580;0,253140;1,107420;3,401500;0,590090;0,053140;0,373340;0,379230;0,291617;0,810307;4,064440;0,459670;0,403094;0,228237;0,344169
520013;-51,705750;-17,789690;0,090210;0,897430;4,499600;0,457770;0,329780;1,019260;0,173790;0,211631;0,721614;2,396060;0,557022;-0,059284;0,065529;-0,158131
520014;-50,264440;-17,310750;0,034920;0,412080;10,095000;-0,216510;-0,420880;-0,942580;-0,319310;0,333126;0,805616;5,135580;0,427770;0,222478;0,423450;0,106250
520015;-49,373830;-17,831310;0,117990;0,723370;4,910600;0,408240;0,001830;-0,702920;0,344240;0,122792;0,667475;6,861000;0,311769;0,202265;0,150689;0,208851
520016;-48,417590;-16,948020;0,104050;1,351200;3,033600;0,634440;0,151280;0,367530;0,983500;0,238582;0,704160;4,245780;0,410904;0,159820;-0,065070;0,208900
520017;-48,091190;-17,700600;-0,072860;0,363800;4,612800;0,444120;0,095490;-0,181990;0,142840;0,152715;0,799940;5,322160;0,397222;0,295863;0,464528;0,427758
520018;-50,976130;-18,817730;0,172550;0,606710;2,271900;0,726230;0,090500;0,005920;0,159890;0,270577;0,918608;8,912600;0,154925;0,229960;-0,250558;-0,051603
530001;-47,796860;-15,775640;0,140970;0,589260;3,221200;0,611830;-0,200890;-1,555820;0,645310;0,192015;0,947510;4,100500;0,641405;0,239815;0,680505;0,284320
